genome_id,genome_name,antibiotic,resistant_phenotype,label,organism
72407.2816,Klebsiella pneumoniae subsp. pneumoniae JBEAAFA-19-0062,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2185,Klebsiella pneumoniae subsp. pneumoniae JBABAGH-19-0006,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2732,Klebsiella pneumoniae subsp. pneumoniae JBDCAAE-19-0010,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1312,Klebsiella pneumoniae subsp. pneumoniae strain SIKP090,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1593,Klebsiella pneumoniae subsp. pneumoniae strain EC1339-F-N721-1-636,gentamicin,resistant,1,Klebsiella pneumoniae
72407.922,Klebsiella pneumoniae subsp. pneumoniae strain 1173/2056,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1301,Klebsiella pneumoniae subsp. pneumoniae strain SIKP019,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1138,Klebsiella pneumoniae subsp. pneumoniae strain NUFHKp,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.516,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864755,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2770,Klebsiella pneumoniae subsp. pneumoniae JBDEABG-19-0379,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.527,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2528,Klebsiella pneumoniae subsp. pneumoniae JBCGAAG-19-0037,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1701,Klebsiella pneumoniae subsp. pneumoniae strain RTE-E3,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2938,Klebsiella pneumoniae subsp. pneumoniae JBEAAAB-19-0001,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1996,Klebsiella pneumoniae subsp. pneumoniae WCHKP020127,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.3038,Klebsiella pneumoniae subsp. pneumoniae N4292977,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2893,Klebsiella pneumoniae subsp. pneumoniae MRSN849636,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2000,Klebsiella pneumoniae subsp. pneumoniae WCHKP020124,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2801,Klebsiella pneumoniae subsp. pneumoniae JBDIAAB-19-0083,tetracycline,resistant,1,Klebsiella pneumoniae
72407.3035,Klebsiella pneumoniae subsp. pneumoniae N5303358,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2278,Klebsiella pneumoniae subsp. pneumoniae JBBBAEF-19-0064,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1651,Klebsiella pneumoniae subsp. pneumoniae strain WRC19_AI1572C,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2096,Klebsiella pneumoniae subsp. pneumoniae CS00491,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1056,Klebsiella pneumoniae subsp. pneumoniae strain 1461/2371,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.595,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864828,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.877,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020124,gentamicin,resistant,1,Klebsiella pneumoniae
72407.3068,Klebsiella pneumoniae subsp. pneumoniae JNQH327,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.509,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864739,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1805,Klebsiella pneumoniae subsp. pneumoniae strain KKP043,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2789,Klebsiella pneumoniae subsp. pneumoniae JBDGAAB-19-0076,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1300,Klebsiella pneumoniae subsp. pneumoniae strain SIKP009,imipenem,susceptible,0,Klebsiella pneumoniae
72407.479,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864852,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2346,Klebsiella pneumoniae subsp. pneumoniae JBBDACE-19-0002,gentamicin,resistant,1,Klebsiella pneumoniae
72407.881,Klebsiella pneumoniae subsp. pneumoniae strain SCKP020060,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1126,Klebsiella pneumoniae subsp. pneumoniae strain DG5546,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.954,Klebsiella pneumoniae subsp. pneumoniae strain 847/1793,imipenem,resistant,1,Klebsiella pneumoniae
72407.2386,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0147,imipenem,susceptible,0,Klebsiella pneumoniae
72407.697,Klebsiella pneumoniae subsp. pneumoniae strain KPLC+01,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2694,Klebsiella pneumoniae subsp. pneumoniae JBCJAAB-19-0001,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1964,Klebsiella pneumoniae subsp. pneumoniae WCHKP015134,imipenem,resistant,1,Klebsiella pneumoniae
72407.2579,Klebsiella pneumoniae subsp. pneumoniae JBCHACA-19-0054,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2002,Klebsiella pneumoniae subsp. pneumoniae WCHKP020111,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2836,Klebsiella pneumoniae subsp. pneumoniae JBEFAAC-19-0019,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.3059,Klebsiella pneumoniae subsp. pneumoniae M7233093,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2101,Klebsiella pneumoniae subsp. pneumoniae T1,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1587,Klebsiella pneumoniae subsp. pneumoniae strain EC3069-F-N728-1-636,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2285,Klebsiella pneumoniae subsp. pneumoniae JBBCABH-19-0059,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2465,Klebsiella pneumoniae subsp. pneumoniae JBCBAAJ-19-0072,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1714,Klebsiella pneumoniae subsp. pneumoniae MMGN122,imipenem,susceptible,0,Klebsiella pneumoniae
72407.935,Klebsiella pneumoniae subsp. pneumoniae strain 1853/2846,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1256,Klebsiella pneumoniae subsp. pneumoniae strain AP278,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2658,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0550,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1323,Klebsiella pneumoniae subsp. pneumoniae strain SIKP069,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.497,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864848,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1468,Klebsiella pneumoniae subsp. pneumoniae strain PP9,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2005,Klebsiella pneumoniae subsp. pneumoniae SCKP020058,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2230,Klebsiella pneumoniae subsp. pneumoniae JBBAAAB-19-0028,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2916,Klebsiella pneumoniae subsp. pneumoniae JBCDAAB-19-0170,gentamicin,resistant,1,Klebsiella pneumoniae
72407.512,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864736,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.3051,Klebsiella pneumoniae subsp. pneumoniae L8263415,imipenem,resistant,1,Klebsiella pneumoniae
72407.2617,Klebsiella pneumoniae subsp. pneumoniae JBCHAEJ-19-0013,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.570,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864792,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2199,Klebsiella pneumoniae subsp. pneumoniae JBADAAG-19-0018,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.652,Klebsiella pneumoniae subsp. pneumoniae strain KPCTRPRTH02,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1295,Klebsiella pneumoniae subsp. pneumoniae strain SIKP048,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2810,Klebsiella pneumoniae subsp. pneumoniae JBEAAEI-19-0067,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2321,Klebsiella pneumoniae subsp. pneumoniae JBBDAAF-19-0035,gentamicin,resistant,1,Klebsiella pneumoniae
72407.513,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864853,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1272,Klebsiella pneumoniae subsp. pneumoniae strain 63,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2816,Klebsiella pneumoniae subsp. pneumoniae JBEAAFA-19-0062,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2632,Klebsiella pneumoniae subsp. pneumoniae JBCIAAB-19-0101,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1175,Klebsiella pneumoniae subsp. pneumoniae strain R4462,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2639,Klebsiella pneumoniae subsp. pneumoniae JBCIAAH-19-0203,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1151,Klebsiella pneumoniae subsp. pneumoniae strain E109-1,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2872,Klebsiella pneumoniae subsp. pneumoniae JBEHABI-19-0043,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2169,Klebsiella pneumoniae subsp. pneumoniae JBABADF-19-0156,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1660,Klebsiella pneumoniae subsp. pneumoniae strain WRC31_S468MPCH,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2177,Klebsiella pneumoniae subsp. pneumoniae JBABADI-19-0053,gentamicin,resistant,1,Klebsiella pneumoniae
1226680.5,Klebsiella pneumoniae subsp. pneumoniae Ecl8,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2055,Klebsiella pneumoniae subsp. pneumoniae 43UC17,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1997,Klebsiella pneumoniae subsp. pneumoniae WCHKP020130,imipenem,resistant,1,Klebsiella pneumoniae
72407.494,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864839,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2606,Klebsiella pneumoniae subsp. pneumoniae JBCHAEA-19-0028,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1293,Klebsiella pneumoniae subsp. pneumoniae strain SIKP004,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1745,Klebsiella pneumoniae subsp. pneumoniae DD02297,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2859,Klebsiella pneumoniae subsp. pneumoniae JBEHABI-19-0243,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2403,Klebsiella pneumoniae subsp. pneumoniae JBBDAGD-19-0097,imipenem,resistant,1,Klebsiella pneumoniae
72407.719,Klebsiella pneumoniae subsp. pneumoniae strain 33UCLB_AMP_LB,imipenem,susceptible,0,Klebsiella pneumoniae
72407.704,Klebsiella pneumoniae subsp. pneumoniae strain CREC003-1,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.904,Klebsiella pneumoniae subsp. pneumoniae strain M1A,gentamicin,resistant,1,Klebsiella pneumoniae
72407.563,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864786,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1004,Klebsiella pneumoniae subsp. pneumoniae strain 1169/2053,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1260,Klebsiella pneumoniae subsp. pneumoniae strain 46,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2182,Klebsiella pneumoniae subsp. pneumoniae JBABAGH-19-0143,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1311,Klebsiella pneumoniae subsp. pneumoniae strain SIKP080,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1827,Klebsiella pneumoniae subsp. pneumoniae strain MRSN489100,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1184,Klebsiella pneumoniae subsp. pneumoniae strain GCID_CRE_0013,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.514,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864754,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.952,Klebsiella pneumoniae subsp. pneumoniae strain 649/1571,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2473,Klebsiella pneumoniae subsp. pneumoniae JBCCACA-19-0007,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.938,Klebsiella pneumoniae subsp. pneumoniae strain 1828/2823,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.637,Klebsiella pneumoniae subsp. pneumoniae strain KPCRETH16,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2433,Klebsiella pneumoniae subsp. pneumoniae JBBEADF-19-0080,tetracycline,resistant,1,Klebsiella pneumoniae
72407.577,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864895,gentamicin,resistant,1,Klebsiella pneumoniae
72407.850,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015111,imipenem,resistant,1,Klebsiella pneumoniae
72407.1077,Klebsiella pneumoniae subsp. pneumoniae strain 1643/2603,imipenem,resistant,1,Klebsiella pneumoniae
72407.961,Klebsiella pneumoniae subsp. pneumoniae strain 1356/2244,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1085,Klebsiella pneumoniae subsp. pneumoniae strain 1591/2529,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2667,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0096,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2029,Klebsiella pneumoniae subsp. pneumoniae LC-1872/18,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1841,Klebsiella pneumoniae subsp. pneumoniae strain Kpn37,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1175,Klebsiella pneumoniae subsp. pneumoniae strain R4462,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1793,Klebsiella pneumoniae subsp. pneumoniae strain MRSN824964,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2023,Klebsiella pneumoniae subsp. pneumoniae DEUKp1212_1,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.502,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864744,ampicillin,resistant,1,Klebsiella pneumoniae
72407.2281,Klebsiella pneumoniae subsp. pneumoniae JBBBAEF-19-0049,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.516,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864755,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2159,Klebsiella pneumoniae subsp. pneumoniae KP-63,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.965,Klebsiella pneumoniae subsp. pneumoniae strain 1690/2666,tetracycline,resistant,1,Klebsiella pneumoniae
72407.3032,Klebsiella pneumoniae subsp. pneumoniae N5062754,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2353,Klebsiella pneumoniae subsp. pneumoniae JBBDACI-19-0136,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2007,Klebsiella pneumoniae subsp. pneumoniae SCKP020078,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1348,Klebsiella pneumoniae subsp. pneumoniae strain SIKP146,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.538,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864872,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1000,Klebsiella pneumoniae subsp. pneumoniae strain 1250/2123,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1949,Klebsiella pneumoniae subsp. pneumoniae TUM2756,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1901,Klebsiella pneumoniae subsp. pneumoniae MRSN825128,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2553,Klebsiella pneumoniae subsp. pneumoniae JBCGACB-19-0034,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2918,Klebsiella pneumoniae subsp. pneumoniae JBCDAAB-19-0169,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2845,Klebsiella pneumoniae subsp. pneumoniae JBEHAAB-19-0002,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1758,Klebsiella pneumoniae subsp. pneumoniae KP21,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1344,Klebsiella pneumoniae subsp. pneumoniae strain SIKP166,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2827,Klebsiella pneumoniae subsp. pneumoniae JBEAAGC-19-0036,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1368,Klebsiella pneumoniae subsp. pneumoniae strain SIKP169,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1319,Klebsiella pneumoniae subsp. pneumoniae strain SIKP056,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.963,Klebsiella pneumoniae subsp. pneumoniae strain 1606/2552,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2541,Klebsiella pneumoniae subsp. pneumoniae JBCGAAG-19-0199,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2591,Klebsiella pneumoniae subsp. pneumoniae JBCHACG-19-0043,gentamicin,resistant,1,Klebsiella pneumoniae
72407.480,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864742,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1937,Klebsiella pneumoniae subsp. pneumoniae ATCC 33259,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2450,Klebsiella pneumoniae subsp. pneumoniae JBBHAAC-19-0078,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2858,Klebsiella pneumoniae subsp. pneumoniae JBEHABI-19-0183,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2530,Klebsiella pneumoniae subsp. pneumoniae JBCGAAG-19-0132,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2430,Klebsiella pneumoniae subsp. pneumoniae JBBEADA-19-0016,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.698,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864790,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1824,Klebsiella pneumoniae subsp. pneumoniae strain MRSN825224,tetracycline,resistant,1,Klebsiella pneumoniae
72407.871,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020131,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1326,Klebsiella pneumoniae subsp. pneumoniae strain SIKP068,imipenem,susceptible,0,Klebsiella pneumoniae
72407.519,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864856,ampicillin,resistant,1,Klebsiella pneumoniae
72407.2919,Klebsiella pneumoniae subsp. pneumoniae JBCDAAB-19-0079,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1004,Klebsiella pneumoniae subsp. pneumoniae strain 1169/2053,imipenem,resistant,1,Klebsiella pneumoniae
72407.569,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864793,ampicillin,resistant,1,Klebsiella pneumoniae
72407.1956,Klebsiella pneumoniae subsp. pneumoniae TUM12585,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1890,Klebsiella pneumoniae subsp. pneumoniae KKP051,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2837,Klebsiella pneumoniae subsp. pneumoniae JBEGAAC-19-0005,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2965,Klebsiella pneumoniae subsp. pneumoniae JBEAAGC-19-0006,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2769,Klebsiella pneumoniae subsp. pneumoniae JBDEABG-19-0188,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1938,Klebsiella pneumoniae subsp. pneumoniae VH1-2,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1737,Klebsiella pneumoniae subsp. pneumoniae T698-1,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2583,Klebsiella pneumoniae subsp. pneumoniae JBCHACA-19-0128,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2488,Klebsiella pneumoniae subsp. pneumoniae JBCDABA-19-0041,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1891,Klebsiella pneumoniae subsp. pneumoniae MRSN570244,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1594,Klebsiella pneumoniae subsp. pneumoniae strain EC1149-F-N716-1-636,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2306,Klebsiella pneumoniae subsp. pneumoniae JBBDAAB-19-0015,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1923,Klebsiella pneumoniae subsp. pneumoniae Kpn4709,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2354,Klebsiella pneumoniae subsp. pneumoniae JBBDACI-19-0126,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1357,Klebsiella pneumoniae subsp. pneumoniae strain SIKP173,tetracycline,resistant,1,Klebsiella pneumoniae
72407.963,Klebsiella pneumoniae subsp. pneumoniae strain 1606/2552,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2777,Klebsiella pneumoniae subsp. pneumoniae JBDEABG-19-0026,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1850,Klebsiella pneumoniae subsp. pneumoniae K606,tetracycline,resistant,1,Klebsiella pneumoniae
72407.3060,Klebsiella pneumoniae subsp. pneumoniae M7213934,imipenem,resistant,1,Klebsiella pneumoniae
72407.2765,Klebsiella pneumoniae subsp. pneumoniae JBDEABG-19-0117,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2959,Klebsiella pneumoniae subsp. pneumoniae JBEAABH-19-0130,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2484,Klebsiella pneumoniae subsp. pneumoniae JBCDAAB-19-0259,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1293,Klebsiella pneumoniae subsp. pneumoniae strain SIKP004,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2238,Klebsiella pneumoniae subsp. pneumoniae JBBAAAF-19-0016,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1764,Klebsiella pneumoniae subsp. pneumoniae strain MRSN613318,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2379,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0074,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1418,Klebsiella pneumoniae subsp. pneumoniae strain KUH-KPNHVL1,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1139,Klebsiella pneumoniae subsp. pneumoniae strain JNM8C2,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1923,Klebsiella pneumoniae subsp. pneumoniae Kpn4709,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.626,Klebsiella pneumoniae subsp. pneumoniae strain RJA166,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2100,Klebsiella pneumoniae subsp. pneumoniae CS00782,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2794,Klebsiella pneumoniae subsp. pneumoniae JBDGAAG-19-0163,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2426,Klebsiella pneumoniae subsp. pneumoniae JBBEADA-19-0068,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1312,Klebsiella pneumoniae subsp. pneumoniae strain SIKP090,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.667,Klebsiella pneumoniae subsp. pneumoniae strain KPCRETH15,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2502,Klebsiella pneumoniae subsp. pneumoniae JBCDADA-19-0053,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2686,Klebsiella pneumoniae subsp. pneumoniae JBCIAEJ-19-0055,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2476,Klebsiella pneumoniae subsp. pneumoniae JBCDAAB-19-0168,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2666,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0013,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1128,Klebsiella pneumoniae subsp. pneumoniae strain DG5544,imipenem,resistant,1,Klebsiella pneumoniae
72407.3030,Klebsiella pneumoniae subsp. pneumoniae 51851,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1078,Klebsiella pneumoniae subsp. pneumoniae strain 1609/2560,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1066,Klebsiella pneumoniae subsp. pneumoniae strain 912/1862,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.723,Klebsiella pneumoniae subsp. pneumoniae strain 43UCESBL_BLUE2PLATE,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1022,Klebsiella pneumoniae subsp. pneumoniae strain 1691/2667,gentamicin,resistant,1,Klebsiella pneumoniae
72407.3068,Klebsiella pneumoniae subsp. pneumoniae JNQH327,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.959,Klebsiella pneumoniae subsp. pneumoniae strain 1471/2386,imipenem,resistant,1,Klebsiella pneumoniae
72407.2160,Klebsiella pneumoniae subsp. pneumoniae A 165,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1905,Klebsiella pneumoniae subsp. pneumoniae KKP026,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2431,Klebsiella pneumoniae subsp. pneumoniae JBBEADE-19-0010,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2292,Klebsiella pneumoniae subsp. pneumoniae JBBCADC-19-0052,tetracycline,resistant,1,Klebsiella pneumoniae
72407.527,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1938,Klebsiella pneumoniae subsp. pneumoniae VH1-2,imipenem,resistant,1,Klebsiella pneumoniae
72407.2268,Klebsiella pneumoniae subsp. pneumoniae JBBBABI-19-0010,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2259,Klebsiella pneumoniae subsp. pneumoniae JBBBABI-19-0143,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.3039,Klebsiella pneumoniae subsp. pneumoniae N4213107,imipenem,resistant,1,Klebsiella pneumoniae
72407.2967,Klebsiella pneumoniae subsp. pneumoniae JBEAAEE-19-0009,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1668,Klebsiella pneumoniae subsp. pneumoniae strain KP67,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2468,Klebsiella pneumoniae subsp. pneumoniae JBCCAAB-19-0076,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2492,Klebsiella pneumoniae subsp. pneumoniae JBCDACH-19-0004,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1317,Klebsiella pneumoniae subsp. pneumoniae strain SIKP077,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2174,Klebsiella pneumoniae subsp. pneumoniae JBABADF-19-0084,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1049,Klebsiella pneumoniae subsp. pneumoniae strain 1448/2356,imipenem,resistant,1,Klebsiella pneumoniae
72407.2730,Klebsiella pneumoniae subsp. pneumoniae JBDCAAC-19-0067,imipenem,susceptible,0,Klebsiella pneumoniae
